2177.41 -8.54939e-08 2 -0 130 20
1707.92 -8.54939e-08 3.14159 -0 130 20
1707.92 -8.54939e-08 3.14159 -0 130 20
1707.92 -8.54939e-08 3.14159 -0 130 20
